,create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
6372,f92c98a0-0070-11ed-a8ab-bfff0d279613,,Chrome 103,,24.0,alive,UTF-8,http://localhost:4200/candidate-portal/job/196,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""196"",""publisherId"":0,""userId"":123,""stayed_alive"":10}",2.0,,,,true,,,1536x864,2022-07-10 16:54:29.288,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1018x714
6373,d11af530-0072-11ed-a7f5-b4f81cc7e588,,Chrome 103,,24.0,alive,UTF-8,http://localhost:4200/candidate-portal/job/196,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""196"",""publisherId"":0,""userId"":123,""stayed_alive"":10}",2.0,,,,true,,,1536x864,2022-07-10 17:07:42.284,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1018x714
6374,3c6c7f80-047d-11ed-a5d2-d3395fd88ccc,,chrome 103,,24.0,,utf-8,http://129.213.68.90/candidate-portal/,candidateportal,,1.0,,,,true,,,1536x864,2022-07-06 04:27:50.859,-420.0,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/103.0.0.0 safari/537.36",1-upfzmpb0-l4paoahw,,,,,,1.0,1536x731
6375,8e6952b0-0b5b-11ed-aa90-8a3603d11f01,1.0,Chrome 103,48.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,34.0,,188.0,true,1.0,,1366x768,2022-07-24 14:18:57.791,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1.0,1366x625
6376,bb07cb50-fea2-11ec-a3b9-2e550c9b0db7,2.0,Chrome 103,4.0,24.0,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1.0,,,98.0,true,1.0,,1366x768,2022-07-08 09:45:43.168,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1.0,1366x625
6377,f631be30-0d60-11ed-b44f-bb1992e085e3,1.0,Chrome 103,48.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/52fe1ea5de8f95daf32f506315eaf022fec89350?param1=187&param2=1,CandidatePortal,,1.0,34.0,,187.0,true,1.0,,1366x768,2022-07-27 04:02:42.964,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1.0,1366x625
6378,b4045e00-0d60-11ed-895c-5afe514853dd,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-27 04:00:51.944,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1.0,1366x625
6379,eb9bdd20-0379-11ed-a69b-284f4ea33b18,,Chrome 103,,30.0,conversion,UTF-8,http://129.213.68.90/candidate-portal/job,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0}",2.0,,,,true,,,1792x1120,2022-07-14 13:36:09.106,-600.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-azjank2n-l526xu08,,,,,,1.0,1861x1179
6380,8616a180-066f-11ed-b5bd-afe6528378e3,,Chrome 103,,24.0,,UTF-8,http://150.230.186.232/candidate-portal/verify-email?token=77e16ece-544f-4f18-a1f3-de1dd56d785b&id=412,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-18 07:59:17.412,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-diytvb3z-l4nzn5on,,,,,,1.0,1920x944
6381,ca1ebd00-fddb-11ec-bff4-1e7d5c8820d3,,Chrome 102,,24.0,,UTF-8,http://localhost:4200/candidate-portal/confirm-interview?calendarId=24&availableId=28&jobId=7&publisherIds=,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/confirm-interview?calendarId=24&availableId=28&jobId=7&publisherIds=,1920x1080,2022-07-07 10:01:36.983,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-2e0m174r-l4nx6s72,,,,html,,1.0,974x976
6382,f2e3a280-0c8d-11ed-8bde-23c63ebcd7b8,0.0,Chrome 103,222.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,,1.0,,,1527.0,true,1.0,,1366x768,2022-07-26 02:52:13.297,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
6383,d23c0540-0d5a-11ed-9f86-e6bda3a03907,,Chrome 99,,24.0,,UTF-8,http://150.136.2.86/candidate-portal/job?what=Job23T7_N&where=,CandidatePortal,,1.0,,,,true,,,1536x864,2022-07-27 03:18:43.818,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36",1-m1rjmp9d-l4zajc12,,,,,,1.0,1536x754
6384,0c3634e0-0848-11ed-b806-1607a91dd3de,,Chrome 102,,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-20 16:21:45.109,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-t4tqlljw-l5m9ph44,,,,,,1.0,1920x976
6385,da4e8360-0022-11ed-a9b8-f4df47e57b14,,Chrome 102,,24.0,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1366x768,2022-07-10 07:35:45.511,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ys204tj4-l52jby86,,,,,,1.0,1366x657
6386,561eef20-0bfe-11ed-a874-c930b66374e9,1.0,Chrome 103,48.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,34.0,,188.0,true,1.0,,1366x768,2022-07-25 09:44:11.424,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x568
6387,1cc5d640-fea1-11ec-a9ea-3e0b8c546dc1,2.0,Chrome 103,4.0,24.0,click,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2.0,,,98.0,true,1.0,,1366x768,2022-07-08 09:34:08.156,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1.0,1366x625
6388,9dd53d60-0d61-11ed-9190-3ecd7ea47c26,0.0,Chrome 103,151.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,,1.0,28.0,,1103.0,true,1.0,,1366x768,2022-07-27 04:07:23.806,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1.0,1366x625
6389,51e1fe30-0bfd-11ed-95a7-18bf0ff7b763,1.0,Chrome 103,48.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,34.0,,188.0,true,1.0,,1366x768,2022-07-25 09:36:55.113,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x568
6390,0250a7c0-0074-11ed-b9e6-04fda51206be,,Chrome 103,,24.0,click,UTF-8,http://localhost:4200/candidate-portal/job/196,CandidatePortal,"{""customEvent"":""click"",""jobId"":""196"",""publisherId"":0,""userId"":123}",2.0,,,,true,,,1536x864,2022-07-10 17:16:13.244,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1018x714
6391,bf42e860-0291-11ed-bc0b-57b5e9123ca6,,Chrome 103,,30.0,click,UTF-8,http://150.136.2.86/candidate-portal/job/1020,CandidatePortal,"{""customEvent"":""click"",""jobId"":1020,""publisherId"":0,""userId"":234}",2.0,,,,true,,,1440x900,2022-07-13 09:54:11.824,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-tqze99b0-l5j4h561,,,,,,1.0,1440x789
6392,cebd7790-0851-11ed-8e03-b3174808452a,,Chrome 102,,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-20 17:31:36.728,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-t4tqlljw-l5m9ph44,,,,,,1.0,1920x976
6393,3d76fc70-0ae5-11ed-b7fa-eb4951cb0a26,,Chrome 102,,24.0,,UTF-8,http://fe.test.gotoro.io/candidate-portal/job/40,CandidatePortal,,1.0,,,,true,,,1280x649,2022-07-24 00:12:01.214,0.0,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",1-ehd5j0pj-l5ykfgho,,,,,,1.0,1280x649
6394,b83be620-0c00-11ed-875f-a59d95f7d416,0.0,Chrome 103,222.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1530"",""publisherId"":""1""}",2.0,,,1530.0,true,1.0,,1366x768,2022-07-25 10:01:14.858,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x568
6395,b9c60d60-0ba4-11ed-98e8-88b1fb7d4b37,,Chrome 102,,24.0,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-24 23:02:43.298,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1.0,1920x976
6396,fcfcc0f0-fea3-11ec-9bea-0b71881e8d46,2.0,Chrome 103,4.0,24.0,click,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""98"",""publisherId"":""1""}",2.0,,,98.0,true,1.0,,1366x768,2022-07-08 09:54:43.296,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1.0,1366x625
6397,b5374b30-08eb-11ed-bc9e-bac994a04680,,Chrome 102,,24.0,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/messages,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-21 11:53:16.671,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-mdzfzjrn-l5tnuexa,,,,,,1.0,1920x976
6398,477d5f70-0d10-11ed-b407-2ef1edf757f0,,Chrome 103,,30.0,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1440x900,2022-07-26 18:25:08.758,300.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-g2em2gla-l62icxhu,,,,,,1.0,672x711
6399,06dbffb0-099d-11ed-b346-11d1509f1af0,,Chrome 103,,30.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/profile,CandidatePortal,,1.0,,,,true,,,1440x900,2022-07-22 09:02:34.668,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-37wlw8bf-l5ugf5ix,,,,,,1.0,1440x797
6400,adc5ecd0-0832-11ed-a464-89706a97cb19,,Chrome 102,,30.0,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/campaign,CandidatePortal,,1.0,,,,true,,,1440x900,2022-07-20 13:48:46.990,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-mdzfzjrn-l5tnuexa,,,,,,1.0,1440x745
6401,811fd040-01a9-11ed-be5b-bcfbfb7692ca,,Chrome 102,,24.0,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-12 06:11:44.383,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-2e0m174r-l4nx6s72,,,,html,,1.0,918x976
6402,a24a7a90-03d9-11ed-b0d6-1c7866bc7fc6,,Chrome 103,,24.0,click,UTF-8,http://150.136.2.86/candidate-portal/job/1042,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1042"",""publisherId"":0}",2.0,,,,true,,,1366x768,2022-07-15 01:00:22.958,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-8hxewxyn-l5lr6zhf,,,,,,1.0,1366x768
6403,82218e80-0c8e-11ed-9108-2eb8cd1e0675,0.0,Chrome 103,222.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/67efdcf3279f30f33602423a263eba092c7a94f8?param1=1529&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1529"",""publisherId"":""1""}",2.0,,,1529.0,true,1.0,,1366x768,2022-07-26 02:56:13.617,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
6404,d575f140-0caf-11ed-a08b-e612cfd447ba,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1103?jobId=1103&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1103"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-26 06:54:47.519,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1.0,1366x625
6405,9befa0f0-018e-11ed-8d81-814cf5f095f2,,Chrome 103,,24.0,,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/job,1920x1080,2022-07-12 02:59:12.588,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1367x929
6406,925a4e90-0cb1-11ed-8346-ea681f386abb,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1534?jobId=1534&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1534"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-26 07:07:13.947,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-n0yirqcz-l61u0uk7,,,,,,1.0,1366x625
6407,00e50090-0b3a-11ed-b795-e503b94f5f93,,Chrome 103,,24.0,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1.0,,,,true,,,1366x768,2022-07-24 10:18:47.243,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m5ngo83k-l5z62pzj,,,,,,1.0,1366x625
6408,c59991a0-043f-11ed-9f0a-087d876c0071,,Chrome 102,,24.0,,UTF-8,http://150.136.2.86/candidate-portal/verify-email?token=69d0504a-42bc-4bde-bfd1-31cc59806888&id=330,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-15 13:12:25.819,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-s1380zhv-l4ozwjai,,,,,,1.0,1920x925
6409,64d2f670-0c8e-11ed-b758-22542f163a39,0.0,Chrome 103,222.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1527"",""publisherId"":""1""}",2.0,,,1527.0,true,1.0,,1366x768,2022-07-26 02:55:24.461,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
6410,0459e410-0c8f-11ed-977f-6e5498103927,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1531?jobId=1531&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1531"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-26 02:59:52.092,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
6411,e8a903c0-0349-11ed-bc58-f47bbd8172f2,,Chrome 103,,30.0,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1440x900,2022-07-14 07:52:28.561,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-nnh028os-l5koj561,,,,,,1.0,1440x714
6412,f9ba0e60-09ee-11ed-b81b-e1a61d9f9bf1,,Safari 13,,24.0,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/profile,414x896,2022-07-22 18:49:11.245,-420.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",1-ok78d38x-l5j7ka8p,,,,,,1.0,414x896
6413,f1717f70-0c8e-11ed-baf6-1ac0bc4004ee,0.0,Chrome 103,222.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/4ea324b2fc44779ed415e2aa4e436b4a301e321c?param1=1532&param2=1,CandidatePortal,,1.0,,,1532.0,true,1.0,,1366x768,2022-07-26 02:59:20.361,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
6414,89f2e960-0ae5-11ed-8fa6-44121235ed4a,,Chrome 102,,24.0,,UTF-8,http://fe.test.gotoro.io/candidate-portal/profile,CandidatePortal,,1.0,,,,true,,,1280x649,2022-07-24 00:14:09.234,0.0,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",1-dy6c3bnl-l5yki79r,,,,,,1.0,1280x649
6415,29a01600-0c8e-11ed-bc83-7e701c5f77e7,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/273?jobId=273&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""273"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-26 02:53:45.141,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
6416,fd4f5130-0cae-11ed-80e5-b0e34b16345a,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/187?jobId=187&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""187"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-26 06:48:44.907,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1.0,1366x625
6417,62813330-0b5a-11ed-8af7-893ccac2cd93,1.0,Chrome 103,48.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1.0,34.0,,188.0,true,1.0,,1366x768,2022-07-24 14:10:34.611,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1.0,1366x625
6418,eddb55d0-0c8d-11ed-a1ed-624b71acbd6d,0.0,Chrome 103,151.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1103"",""publisherId"":""1""}",2.0,28.0,,1103.0,true,1.0,,1366x768,2022-07-26 02:52:04.363,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
6419,3fa63b40-0410-11ed-8c01-4b8b3b1d99f3,,Chrome 102,,24.0,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-15 07:32:14.848,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1.0,1920x976
6420,533a45c0-0bfe-11ed-a3c9-ad0f295c74b9,1.0,Chrome 103,48.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,34.0,,188.0,true,1.0,,1366x768,2022-07-25 09:44:06.854,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x568
6421,cb068e20-027f-11ed-9fc9-5dc2448cf0d8,,Chrome 103,,24.0,conversion,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0}",2.0,,,,true,,,1920x1080,2022-07-13 07:45:40.431,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-lfmh8cq0-l4o6fbxa,,,,,,1.0,1920x947
6422,99b452a0-07ff-11ed-b28e-e1d8907edcf4,,Chrome 103,,24.0,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1536x864,2022-07-20 07:43:08.557,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-upfzmpb0-l4paoahw,,,,,,1.0,1536x731
